0.091,0.086,0.087,0.088,1.000,0.086,0.089,0.086,0.086,0.088,0.089,0.086,0.087,0.090,0.088,0.088,0.088,0.088,0.087,0.670,0.086,0.548,0.089,0.088,0.568,0.082,0.089,0.086,0.089,0.087,0.089,0.088,0.455,0.087,0.088,0.090,0.084,0.088,0.087,0.085,0.087,0.087,0.090,0.089,0.554,0.857,0.088,0.089,0.091,0.087,0.088,0.088,0.088,0.086,0.089,0.089,0.086,0.085,0.087,0.089,0.087,0.089,0.087,0.087,0.085,0.166,0.085,0.113,0.085,0.089,0.120,0.090,0.089,0.089,0.327,0.089,0.089,0.088,0.095,0.134,0.086,0.089,0.091,0.090,0.817,0.888,0.090,0.108,0.084,0.088,0.086,0.088,0.084,0.086,0.089,0.088,0.750,0.084,0.088,0.088,0.090,0.086,0.085,0.090,0.090,0.087,0.090,0.088,0.090,0.090,0.090,0.090,0.089,0.089,0.090,0.089,0.090,0.206,0.091,0.088,0.089,0.088,0.090,0.089,0.090,0.090,0.090,0.088,0.087,0.089,0.090,0.092,0.091,0.088,0.086,0.089,0.089,0.087,0.088,0.086,0.090,0.091,0.568,0.090,0.086,0.087,0.089,0.086,0.085,0.089,0.239,0.087,0.089,0.089,0.086,0.083,0.214,0.904,0.088,0.088,0.087,0.092,0.532,0.087,0.090,0.086,0.088,0.086,0.152,0.090,0.089,0.088,0.083,0.448,0.625,0.083,0.091,0.088,0.088,0.089,0.087,0.090,0.092,0.089,0.089,0.083,0.087,0.090,0.452,0.091,0.090,0.083,0.090,0.091,0.089,0.088
0.737,0.076,0.079,0.074,0.093,0.088,0.085,0.082,0.084,0.083,0.269,0.097,0.104,0.480,0.082,0.084,0.136,0.087,0.084,0.084,0.082,0.082,0.078,0.082,0.084,0.079,0.082,0.472,0.084,0.088,0.087,0.084,0.085,0.088,0.085,0.087,0.089,0.084,0.085,0.084,0.085,0.084,0.081,0.080,0.085,0.087,0.088,0.086,0.084,0.086,0.082,0.081,0.082,0.083,0.081,0.082,0.077,0.080,0.081,0.081,0.087,0.077,0.076,0.081,0.086,0.085,0.084,0.083,0.084,0.085,0.080,0.080,0.083,0.079,0.092,0.545,0.085,0.085,0.091,0.083,0.082,0.088,0.082,0.085,0.080,0.080,0.079,0.079,0.158,0.080,0.084,0.081,0.094,0.083,0.085,0.083,0.082,0.081,0.081,0.079,0.080,0.078,1.000,0.078,0.079,0.076,0.087,0.132,0.088,0.081,0.081,0.090,0.084,0.086,0.084,0.081,0.139,0.110,0.085,0.082,0.087,0.195,0.084,0.078,0.080,0.085,0.244,0.085,0.084,0.087,0.081,0.082,0.084,0.082,0.082,0.078,0.083,0.072,0.083,0.077,0.083,0.085,0.080,0.082,0.083,0.079,0.083,0.084,0.398,0.080,0.074,0.083,0.084,0.410,0.084,0.078,0.080,0.081,0.077,0.083,0.082,0.083,0.079,0.074,0.083,0.100,0.334,0.080,0.658,0.392,0.079,0.078,0.087,0.089,0.077,0.088,0.079,0.078,0.409,0.119,0.088,0.081,0.988,0.257,0.086,0.080,0.087,0.077,0.084,0.086,0.083,0.076,0.318,0.076,0.385,0.747
1.000,0.031,0.030,0.030,0.030,0.030,0.031,0.030,0.030,0.030,0.030,0.030,0.030,0.031,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.041,0.041,0.030,0.030,0.029,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.042,0.031,0.030,0.097,0.030,0.311,0.414,0.463,0.609,0.030,0.030,0.030,0.030,0.030,0.029,0.030,0.030,0.039,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.203,0.030,0.030,0.030,0.030,0.053,0.032,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.051,0.070,0.044,0.031,0.030,0.030,0.030,0.031,0.030,0.103,0.031,0.030,0.030,0.030,0.031,0.076,0.097,0.038,0.030,0.030,0.031,0.031,0.030,0.030,0.297,0.030,0.030,0.031,0.033,0.096,0.029,0.039,0.030,0.030,0.031,0.439,0.031,0.031,0.030,0.030,0.030,0.030,0.030,0.031,0.030,0.030,0.030,0.031,0.031,0.031,0.031,0.031,0.030,0.030,0.029,0.032,0.030,0.030,0.030,0.030,0.029,0.031,0.115,0.030,0.031,0.031,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.031,0.031,0.030,0.030,0.031,0.031,0.043,0.029,0.030,0.030,0.030,0.031,0.030,0.030,0.031,0.161,0.030,0.030,0.030,0.030,0.036,0.030,0.030,0.030,0.030,0.030,0.031,0.030,0.029,0.031,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.030,0.031,0.030,0.030
0.066,0.066,0.067,0.066,0.065,0.064,0.065,0.066,0.065,0.074,0.075,0.139,0.066,0.072,0.070,0.069,0.066,0.066,0.066,0.064,0.064,0.064,0.066,0.067,0.063,0.068,0.065,0.068,0.067,0.066,0.066,0.066,0.064,0.064,0.065,0.065,0.065,0.062,0.063,0.067,0.067,0.066,0.063,0.062,0.067,0.080,0.066,0.084,0.066,0.066,0.065,0.062,0.068,0.067,0.066,0.066,0.061,0.063,0.065,0.066,0.078,0.066,0.066,0.067,0.064,0.068,0.065,0.072,0.064,0.067,0.061,0.063,0.907,0.066,0.067,0.067,0.066,0.065,0.065,0.065,0.066,0.068,0.067,0.071,0.062,0.088,0.311,0.068,0.068,0.067,0.065,0.065,0.066,0.065,0.067,0.064,0.063,0.069,0.064,0.247,0.735,0.063,0.070,0.065,0.065,0.067,0.067,0.080,0.067,0.066,0.508,0.068,0.063,0.062,0.202,0.061,0.065,0.065,0.066,0.066,0.069,0.064,0.063,0.121,0.065,0.067,0.064,0.068,0.570,0.389,0.064,0.065,0.066,0.066,0.065,0.066,0.063,0.063,0.065,0.516,0.062,0.060,0.239,0.064,0.067,0.068,0.067,0.067,0.064,0.069,0.062,0.061,0.092,0.062,0.061,1.000,0.060,0.064,0.064,0.292,0.568,0.066,0.065,0.064,0.066,0.066,0.067,0.068,0.063,0.071,0.100,0.061,0.062,0.451,0.265,0.425,0.106,0.085,0.063,0.068,0.066,0.069,0.066,0.219,0.064,0.065,0.135,0.197,0.066,0.067,0.062,0.121,0.063,0.062,0.065,0.070
0.038,0.037,0.037,0.037,0.036,0.037,0.037,0.037,0.036,0.036,0.036,0.036,0.039,0.664,0.039,0.037,0.037,0.036,0.036,0.035,0.249,0.038,0.036,0.036,0.035,0.037,0.038,0.038,0.038,0.037,0.037,0.036,0.042,0.337,0.421,0.039,0.565,0.039,0.036,0.036,0.037,0.037,0.038,0.037,0.037,0.037,0.037,0.036,0.485,1.000,0.036,0.036,0.037,0.037,0.037,0.037,0.038,0.037,0.037,0.038,0.052,0.036,0.036,0.037,0.036,0.037,0.037,0.036,0.037,0.037,0.121,0.036,0.036,0.037,0.047,0.044,0.043,0.039,0.056,0.039,0.036,0.037,0.037,0.038,0.039,0.038,0.036,0.038,0.038,0.046,0.044,0.038,0.043,0.054,0.041,0.036,0.037,0.037,0.038,0.037,0.036,0.037,0.038,0.038,0.073,0.039,0.040,0.041,0.039,0.036,0.037,0.037,0.038,0.037,0.042,0.038,0.048,0.038,0.253,0.038,0.051,0.037,0.037,0.036,0.037,0.037,0.423,0.037,0.037,0.042,0.038,0.037,0.037,0.037,0.425,0.037,0.037,0.036,0.036,0.037,0.037,0.037,0.038,0.049,0.038,0.037,0.038,0.556,0.037,0.038,0.038,0.036,0.037,0.038,0.037,0.037,0.038,0.037,0.037,0.037,0.037,0.038,0.040,0.140,0.056,0.036,0.037,0.037,0.037,0.039,0.051,0.037,0.037,0.037,0.038,0.038,0.037,0.037,0.039,0.036,0.037,0.037,0.038,0.081,0.041,0.050,0.046,0.037,0.038,0.037,0.038,0.038,0.038,0.041,0.038,0.038
0.051,0.050,0.047,0.049,0.049,0.048,0.047,0.048,0.047,0.047,0.874,0.077,1.000,0.049,0.053,0.051,0.049,0.048,0.051,0.048,0.047,0.048,0.048,0.047,0.048,0.047,0.050,0.048,0.371,0.050,0.049,0.050,0.051,0.050,0.048,0.049,0.051,0.049,0.048,0.432,0.048,0.049,0.051,0.049,0.049,0.050,0.050,0.051,0.050,0.050,0.051,0.050,0.052,0.052,0.052,0.053,0.047,0.202,0.367,0.048,0.044,0.048,0.048,0.050,0.223,0.404,0.050,0.050,0.052,0.051,0.048,0.047,0.048,0.044,0.047,0.047,0.048,0.048,0.047,0.048,0.326,0.050,0.301,0.052,0.047,0.047,0.386,0.046,0.169,0.047,0.046,0.047,0.047,0.047,0.048,0.047,0.570,0.049,0.047,0.046,0.047,0.046,0.047,0.047,0.045,0.046,0.046,0.045,0.047,0.047,0.048,0.266,0.047,0.047,0.381,0.046,0.046,0.050,0.261,0.246,0.049,0.046,0.046,0.047,0.047,0.048,0.047,0.047,0.046,0.046,0.046,0.055,0.058,0.046,0.046,0.046,0.047,0.046,0.047,0.047,0.047,0.046,0.045,0.063,0.277,0.147,0.045,0.046,0.046,0.046,0.047,0.047,0.047,0.047,0.047,0.046,0.046,0.046,0.046,0.045,0.046,0.046,0.047,0.046,0.047,0.104,0.046,0.047,0.047,0.047,0.047,0.046,0.047,0.047,0.046,0.046,0.046,0.046,0.046,0.046,0.047,0.047,0.048,0.047,0.047,0.052,0.047,0.047,0.047,0.047,0.047,0.046,0.048,0.048,0.048,0.048
0.021,0.327,0.020,0.020,0.021,0.020,0.021,0.020,0.020,0.020,0.021,0.021,0.021,0.020,0.021,0.020,0.020,0.021,0.020,0.021,0.439,0.020,0.020,0.020,0.021,0.021,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.296,0.020,0.020,0.021,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.034,0.020,0.026,0.020,0.020,0.021,0.020,0.020,0.020,0.023,0.038,0.020,0.020,0.024,0.031,0.023,0.035,0.020,0.088,0.020,0.020,0.020,0.020,0.020,0.022,0.040,0.020,0.020,0.033,0.020,0.020,0.020,0.109,0.021,0.021,0.020,0.020,0.021,0.020,0.045,0.045,0.020,0.062,0.086,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.058,0.020,0.024,0.029,0.020,0.078,0.069,0.020,0.020,0.020,0.021,0.020,0.020,0.021,0.020,1.000,0.020,0.020,0.020,0.020,0.035,0.023,0.020,0.020,0.021,0.021,0.021,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.057,0.020,0.020,0.351,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.021,0.020,0.020,0.021,0.020,0.020,0.020,0.020,0.020
0.047,0.044,0.046,0.046,0.047,0.046,0.044,0.045,0.046,0.045,0.046,0.045,0.046,0.046,0.045,0.044,0.045,0.046,0.044,0.044,0.045,0.054,0.045,0.044,0.044,0.043,0.049,0.045,0.044,0.044,0.045,0.045,0.044,0.049,0.044,0.278,0.047,0.055,0.216,0.044,0.044,0.044,0.044,0.074,0.044,0.046,0.148,0.044,0.043,0.045,0.044,0.158,0.050,0.044,0.044,0.045,0.044,0.045,0.043,0.044,0.045,0.044,0.043,0.043,0.043,0.044,0.524,0.044,0.044,0.045,0.045,0.044,0.047,0.045,0.045,0.043,0.042,0.044,0.045,0.044,0.223,0.043,0.044,0.044,0.193,0.044,0.044,0.043,0.045,0.043,0.043,0.044,0.043,0.045,0.344,0.044,0.045,0.044,0.390,0.051,0.045,0.045,0.043,0.044,0.044,0.045,0.047,0.290,0.286,0.044,0.044,0.044,0.046,0.046,0.055,0.050,0.044,0.047,0.046,0.050,0.046,0.044,0.211,0.043,0.044,0.044,0.044,0.044,0.046,0.045,0.046,0.046,0.047,0.046,0.043,0.046,0.206,0.044,0.045,0.045,0.044,0.045,0.046,0.046,0.046,0.046,0.045,0.043,0.043,0.044,0.867,0.043,0.045,0.053,0.547,0.046,0.045,0.046,0.044,0.044,0.043,0.043,0.043,0.045,0.043,0.044,0.045,0.045,0.197,1.000,0.043,0.044,0.044,0.043,0.043,0.043,0.045,0.045,0.044,0.043,0.044,0.049,0.047,0.561,0.326,0.414,0.044,0.043,0.043,0.045,0.044,0.046,0.044,0.046,0.047,0.044
0.041,0.404,0.252,0.550,0.040,0.040,0.040,0.040,0.040,0.563,0.490,0.455,0.556,1.000,0.041,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.562,0.040,0.041,0.040,0.040,0.040,0.045,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.049,0.040,0.040,0.040,0.041,0.041,0.041,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.040,0.042,0.066,0.085,0.041,0.040,0.216,0.040,0.040,0.040,0.040,0.040,0.043,0.041,0.040,0.044,0.064,0.072,0.041,0.048,0.041,0.041,0.040,0.041,0.041,0.041,0.041,0.040,0.040,0.041,0.041,0.042,0.115,0.040,0.040,0.040,0.040,0.041,0.041,0.040,0.041,0.040,0.042,0.041,0.040,0.040,0.040,0.041,0.041,0.041,0.041,0.040,0.040,0.041,0.040,0.041,0.041,0.041,0.040,0.040,0.041,0.041,0.040,0.041,0.040,0.040,0.040,0.040,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.040,0.040,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.040,0.040,0.041,0.041,0.040,0.720,0.041,0.040,0.424,0.041,0.041,0.045,0.040,0.040,0.041,0.040,0.040,0.041,0.475,0.424,0.040,0.041,0.040,0.041,0.041,0.040,0.048,0.040,0.041,0.039,0.040,0.041,0.040,0.040,0.040,0.040,0.040,0.041,0.041,0.040,0.040,0.040,0.040,0.040,0.041,0.041,0.040,0.040,0.041,0.041,0.041
0.035,0.036,0.036,0.065,0.034,0.034,0.054,0.058,0.035,0.038,0.035,0.035,0.035,0.034,0.033,0.034,0.033,0.034,0.034,0.035,0.034,0.034,0.034,0.050,0.034,0.034,0.034,0.035,0.035,0.206,0.035,0.036,0.714,0.037,0.035,0.034,0.036,0.035,0.034,0.034,0.033,0.034,0.035,0.112,0.035,0.035,0.405,0.035,0.035,0.036,0.035,0.034,0.034,0.034,0.035,0.033,0.035,0.722,1.000,0.035,0.035,0.039,0.048,0.081,0.034,0.037,0.037,0.034,0.033,0.034,0.035,0.034,0.035,0.035,0.035,0.033,0.033,0.089,0.053,0.034,0.034,0.034,0.034,0.034,0.034,0.036,0.035,0.035,0.034,0.034,0.033,0.037,0.034,0.034,0.035,0.034,0.034,0.035,0.035,0.468,0.035,0.036,0.037,0.037,0.036,0.034,0.034,0.034,0.035,0.033,0.033,0.034,0.036,0.035,0.034,0.055,0.076,0.034,0.034,0.034,0.033,0.033,0.035,0.034,0.035,0.052,0.035,0.036,0.095,0.034,0.223,0.035,0.035,0.039,0.034,0.033,0.035,0.035,0.034,0.039,0.036,0.035,0.035,0.035,0.035,0.034,0.064,0.034,0.034,0.033,0.035,0.035,0.035,0.034,0.035,0.036,0.035,0.035,0.034,0.034,0.038,0.034,0.034,0.034,0.035,0.034,0.034,0.049,0.036,0.035,0.035,0.035,0.035,0.343,0.034,0.034,0.034,0.035,0.035,0.034,0.035,0.075,0.036,0.035,0.035,0.035,0.034,0.034,0.035,0.034,0.393,0.035,0.035,0.034,0.036,0.035
